,index,Unnamed: 0,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weeks_mean
13380,13380,13380,2012-07-11 12:00:00,13256,3,1,7,12,0,3,1,2,0.78,0.6970000000000001,0.43,0.0,69,223,292,332.0
13381,13381,13381,2012-07-11 13:00:00,13257,3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,65,208,273,344.0
13382,13382,13382,2012-07-11 14:00:00,13258,3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,66,175,241,336.0
13383,13383,13383,2012-07-11 15:00:00,13259,3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,56,220,276,294.0
13384,13384,13384,2012-07-11 16:00:00,13260,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,53,358,411,372.0
13385,13385,13385,2012-07-11 17:00:00,13261,3,1,7,17,0,3,1,1,0.8,0.6970000000000001,0.31,0.2239,90,740,830,649.0
13386,13386,13386,2012-07-11 18:00:00,13262,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814,635.0
13387,13387,13387,2012-07-11 19:00:00,13263,3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633,538.0
13388,13388,13388,2012-07-11 20:00:00,13264,3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,73,410,483,468.0
13389,13389,13389,2012-07-11 21:00:00,13265,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391,432.0
13390,13390,13390,2012-07-11 22:00:00,13266,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203,244,352.0
13391,13391,13391,2012-07-11 23:00:00,13267,3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,20,132,152,155.0
13392,13392,13392,2012-07-12 00:00:00,13268,3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0.0,1,55,56,70.0
13393,13393,13393,2012-07-12 01:00:00,13269,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0.0,0,21,21,24.0
13394,13394,13394,2012-07-12 02:00:00,13270,3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,0,9,9,16.0
13395,13395,13395,2012-07-12 03:00:00,13271,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,8.0
13396,13396,13396,2012-07-12 04:00:00,13272,3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5,10.0
13397,13397,13397,2012-07-12 05:00:00,13273,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44,39.0
13398,13398,13398,2012-07-12 06:00:00,13274,3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,7,171,178,159.0
13399,13399,13399,2012-07-12 07:00:00,13275,3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,32,480,512,438.0
13400,13400,13400,2012-07-12 08:00:00,13276,3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,49,653,702,586.0
13401,13401,13401,2012-07-12 09:00:00,13277,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327,300.0
13402,13402,13402,2012-07-12 10:00:00,13278,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,69,145,214,173.0
13403,13403,13403,2012-07-12 11:00:00,13279,3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,49,166,215,205.0
13404,13404,13404,2012-07-12 12:00:00,13280,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292,256.0
13405,13405,13405,2012-07-12 13:00:00,13281,3,1,7,13,0,4,1,1,0.8,0.6970000000000001,0.33,0.2239,52,225,277,239.0
13406,13406,13406,2012-07-12 14:00:00,13282,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,42,167,209,224.0
13407,13407,13407,2012-07-12 15:00:00,13283,3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,63,208,271,222.0
13408,13408,13408,2012-07-12 16:00:00,13284,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439,380.0
13409,13409,13409,2012-07-12 17:00:00,13285,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795,670.0
13410,13410,13410,2012-07-12 18:00:00,13286,3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,86,739,825,648.0
13411,13411,13411,2012-07-12 19:00:00,13287,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629,524.0
13412,13412,13412,2012-07-12 20:00:00,13288,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514,409.0
13413,13413,13413,2012-07-12 21:00:00,13289,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373,344.0
13414,13414,13414,2012-07-12 22:00:00,13290,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318,247.0
13415,13415,13415,2012-07-12 23:00:00,13291,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211,149.0
13416,13416,13416,2012-07-13 00:00:00,13292,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95,103.0
13417,13417,13417,2012-07-13 01:00:00,13293,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59,34.0
13418,13418,13418,2012-07-13 02:00:00,13294,3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,2,15,17,16.0
13419,13419,13419,2012-07-13 03:00:00,13295,3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0.0,2,7,9,7.0
13420,13420,13420,2012-07-13 04:00:00,13296,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0.0,0,11,11,9.0
13421,13421,13421,2012-07-13 05:00:00,13297,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34,39.0
13422,13422,13422,2012-07-13 06:00:00,13298,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0.0,7,120,127,139.0
13423,13423,13423,2012-07-13 07:00:00,13299,3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0.0,27,353,380,364.0
13424,13424,13424,2012-07-13 08:00:00,13300,3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0.0,53,660,713,607.0
13425,13425,13425,2012-07-13 09:00:00,13301,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0.0,70,344,414,312.0
13426,13426,13426,2012-07-13 10:00:00,13302,3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0.0,78,190,268,189.0
13427,13427,13427,2012-07-13 11:00:00,13303,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220,288,219.0
13428,13428,13428,2012-07-13 12:00:00,13304,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,125,254,379,270.0
13429,13429,13429,2012-07-13 13:00:00,13305,3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,100,274,374,277.0
13430,13430,13430,2012-07-13 14:00:00,13306,3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0.0,120,249,369,257.0
13431,13431,13431,2012-07-13 15:00:00,13307,3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,92,261,353,266.0
13432,13432,13432,2012-07-13 16:00:00,13308,3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,111,381,492,367.0
13433,13433,13433,2012-07-13 17:00:00,13309,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835,587.0
13434,13434,13434,2012-07-13 18:00:00,13310,3,1,7,18,0,5,1,1,0.78,0.6970000000000001,0.46,0.194,108,523,631,510.0
13435,13435,13435,2012-07-13 19:00:00,13311,3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488,381.0
13436,13436,13436,2012-07-13 20:00:00,13312,3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,95,294,389,282.0
13437,13437,13437,2012-07-13 21:00:00,13313,3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0.0,76,223,299,251.0
13438,13438,13438,2012-07-13 22:00:00,13314,3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0.0,59,204,263,216.0
13439,13439,13439,2012-07-13 23:00:00,13315,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212,129.0
13440,13440,13440,2012-07-14 00:00:00,13316,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,35,156,191,112.0
13441,13441,13441,2012-07-14 01:00:00,13317,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118,84.0
13442,13442,13442,2012-07-14 02:00:00,13318,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,10,91,101,71.0
13443,13443,13443,2012-07-14 03:00:00,13319,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,9,31,40,32.0
13444,13444,13444,2012-07-14 04:00:00,13320,3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,3,6,9,18.0
13445,13445,13445,2012-07-14 05:00:00,13321,3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,0,5,5,12.0
13446,13446,13446,2012-07-14 06:00:00,13322,3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,6,29,35,40.0
13447,13447,13447,2012-07-14 07:00:00,13323,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,7,41,48,80.0
13448,13448,13448,2012-07-14 08:00:00,13324,3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,33,118,151,171.0
13449,13449,13449,2012-07-14 09:00:00,13325,3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,82,200,282,288.0
13450,13450,13450,2012-07-14 10:00:00,13326,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,123,278,401,408.0
13451,13451,13451,2012-07-14 11:00:00,13327,3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,143,296,439,445.0
13452,13452,13452,2012-07-14 12:00:00,13328,3,1,7,12,0,6,0,2,0.74,0.6970000000000001,0.66,0.0896,181,318,499,472.0
13453,13453,13453,2012-07-14 13:00:00,13329,3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,219,372,591,451.0
13454,13454,13454,2012-07-14 14:00:00,13330,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,269,363,632,442.0
13455,13455,13455,2012-07-14 15:00:00,13331,3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,243,317,560,398.0
13456,13456,13456,2012-07-14 16:00:00,13332,3,1,7,16,0,6,0,2,0.72,0.6970000000000001,0.79,0.3582,226,340,566,393.0
13457,13457,13457,2012-07-14 17:00:00,13333,3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,199,259,458,390.0
13458,13458,13458,2012-07-14 18:00:00,13334,3,1,7,18,0,6,0,1,0.72,0.6970000000000001,0.79,0.1343,108,243,351,366.0
13459,13459,13459,2012-07-14 19:00:00,13335,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,156,275,431,362.0
13460,13460,13460,2012-07-14 20:00:00,13336,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,101,255,356,318.0
13461,13461,13461,2012-07-14 21:00:00,13337,3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,69,200,269,245.0
13462,13462,13462,2012-07-14 22:00:00,13338,3,1,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,65,160,225,224.0
13463,13463,13463,2012-07-14 23:00:00,13339,3,1,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,55,156,211,175.0
13464,13464,13464,2012-07-15 00:00:00,13340,3,1,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,40,147,187,153.0
13465,13465,13465,2012-07-15 01:00:00,13341,3,1,7,1,0,0,0,2,0.68,0.6364,0.89,0.1343,49,119,168,115.0
13466,13466,13466,2012-07-15 02:00:00,13342,3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,29,86,115,91.0
13467,13467,13467,2012-07-15 03:00:00,13343,3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,15,42,57,43.0
13468,13468,13468,2012-07-15 04:00:00,13344,3,1,7,4,0,0,0,2,0.68,0.6364,0.89,0.1045,8,11,19,10.0
13469,13469,13469,2012-07-15 05:00:00,13345,3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,2,7,9,8.0
13470,13470,13470,2012-07-15 06:00:00,13346,3,1,7,6,0,0,0,1,0.68,0.6364,0.83,0.1343,6,9,15,24.0
13471,13471,13471,2012-07-15 07:00:00,13347,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,17,30,47,58.0
13472,13472,13472,2012-07-15 08:00:00,13348,3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,37,96,133,138.0
13473,13473,13473,2012-07-15 09:00:00,13349,3,1,7,9,0,0,0,2,0.72,0.6970000000000001,0.79,0.0,58,163,221,231.0
13474,13474,13474,2012-07-15 10:00:00,13350,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,141,241,382,379.0
13475,13475,13475,2012-07-15 11:00:00,13351,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451,424.0
13476,13476,13476,2012-07-15 12:00:00,13352,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,153,336,489,455.0
13477,13477,13477,2012-07-15 13:00:00,13353,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,171,309,480,447.0
13478,13478,13478,2012-07-15 14:00:00,13354,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,162,314,476,436.0
13479,13479,13479,2012-07-15 15:00:00,13355,3,1,7,15,0,0,0,1,0.86,0.8029999999999999,0.47,0.1343,182,307,489,377.0
13480,13480,13480,2012-07-15 16:00:00,13356,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,152,343,495,355.0
13481,13481,13481,2012-07-15 17:00:00,13357,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436,405.0
13482,13482,13482,2012-07-15 18:00:00,13358,3,1,7,18,0,0,0,3,0.72,0.6970000000000001,0.79,0.3582,84,228,312,386.0
13483,13483,13483,2012-07-15 19:00:00,13359,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,109,203,312,352.0
13484,13484,13484,2012-07-15 20:00:00,13360,3,1,7,20,0,0,0,1,0.72,0.6970000000000001,0.79,0.2537,95,199,294,316.0
13485,13485,13485,2012-07-15 21:00:00,13361,3,1,7,21,0,0,0,1,0.72,0.6970000000000001,0.79,0.0896,59,164,223,239.0
13486,13486,13486,2012-07-15 22:00:00,13362,3,1,7,22,0,0,0,1,0.72,0.6970000000000001,0.74,0.1045,34,96,130,150.0
13487,13487,13487,2012-07-15 23:00:00,13363,3,1,7,23,0,0,0,1,0.72,0.6970000000000001,0.79,0.1343,25,66,91,107.0
13488,13488,13488,2012-07-16 00:00:00,13364,3,1,7,0,0,1,1,3,0.72,0.6970000000000001,0.79,0.1045,11,32,43,50.0
13489,13489,13489,2012-07-16 01:00:00,13365,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,1,10,11,22.0
13490,13490,13490,2012-07-16 02:00:00,13366,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15,11.0
13491,13491,13491,2012-07-16 03:00:00,13367,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,2,4,6,5.0
13492,13492,13492,2012-07-16 04:00:00,13368,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,1,11,12,6.0
13493,13493,13493,2012-07-16 05:00:00,13369,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,10,40,50,37.0
13494,13494,13494,2012-07-16 06:00:00,13370,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,8,132,140,129.0
13495,13495,13495,2012-07-16 07:00:00,13371,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,24,459,483,371.0
13496,13496,13496,2012-07-16 08:00:00,13372,3,1,7,8,0,1,1,1,0.74,0.6970000000000001,0.66,0.1045,48,619,667,544.0
13497,13497,13497,2012-07-16 09:00:00,13373,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,51,297,348,309.0
13498,13498,13498,2012-07-16 10:00:00,13374,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,69,117,186,178.0
13499,13499,13499,2012-07-16 11:00:00,13375,3,1,7,11,0,1,1,1,0.84,0.8029999999999999,0.53,0.2239,57,125,182,199.0
13500,13500,13500,2012-07-16 12:00:00,13376,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,79,158,237,264.0
13501,13501,13501,2012-07-16 13:00:00,13377,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,63,176,239,250.0
13502,13502,13502,2012-07-16 14:00:00,13378,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,53,159,212,241.0
13503,13503,13503,2012-07-16 15:00:00,13379,3,1,7,15,0,1,1,1,0.86,0.8029999999999999,0.47,0.2537,61,176,237,249.0
13504,13504,13504,2012-07-16 16:00:00,13380,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,77,309,386,397.0
13505,13505,13505,2012-07-16 17:00:00,13381,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,86,669,755,810.0
13506,13506,13506,2012-07-16 18:00:00,13382,3,1,7,18,0,1,1,1,0.84,0.8029999999999999,0.53,0.0,97,697,794,798.0
13507,13507,13507,2012-07-16 19:00:00,13383,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,92,503,595,598.0
13508,13508,13508,2012-07-16 20:00:00,13384,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,439.0
13509,13509,13509,2012-07-16 21:00:00,13385,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328,307.0
13510,13510,13510,2012-07-16 22:00:00,13386,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,56,228,284,200.0
13511,13511,13511,2012-07-16 23:00:00,13387,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166,112.0
13512,13512,13512,2012-07-17 00:00:00,13388,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,53.0
13513,13513,13513,2012-07-17 01:00:00,13389,3,1,7,1,0,2,1,1,0.74,0.6970000000000001,0.7,0.0,4,21,25,20.0
13514,13514,13514,2012-07-17 02:00:00,13390,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,12.0
13515,13515,13515,2012-07-17 03:00:00,13391,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,0,3,3,5.0
13516,13516,13516,2012-07-17 04:00:00,13392,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,0,7,7,7.0
13517,13517,13517,2012-07-17 05:00:00,13393,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,39.0
13518,13518,13518,2012-07-17 06:00:00,13394,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,176.0
13519,13519,13519,2012-07-17 07:00:00,13395,3,1,7,7,0,2,1,2,0.74,0.6970000000000001,0.7,0.0,26,500,526,518.0
13520,13520,13520,2012-07-17 08:00:00,13396,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618,661,650.0
13521,13521,13521,2012-07-17 09:00:00,13397,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,310.0
13522,13522,13522,2012-07-17 10:00:00,13398,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,196.0
13523,13523,13523,2012-07-17 11:00:00,13399,3,1,7,11,0,2,1,2,0.86,0.8029999999999999,0.47,0.0,60,146,206,234.0
13524,13524,13524,2012-07-17 12:00:00,13400,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,80,174,254,284.0
13525,13525,13525,2012-07-17 13:00:00,13401,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,290.0
13526,13526,13526,2012-07-17 14:00:00,13402,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,273.0
13527,13527,13527,2012-07-17 15:00:00,13403,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,328.0
13528,13528,13528,2012-07-17 16:00:00,13404,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,459.0
13529,13529,13529,2012-07-17 17:00:00,13405,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,831.0
13530,13530,13530,2012-07-17 18:00:00,13406,3,1,7,18,0,2,1,1,0.9,0.8029999999999999,0.33,0.194,60,712,772,757.0
13531,13531,13531,2012-07-17 19:00:00,13407,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,508.0
13532,13532,13532,2012-07-17 20:00:00,13408,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,322.0
13533,13533,13533,2012-07-17 21:00:00,13409,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,205.0
13534,13534,13534,2012-07-17 22:00:00,13410,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,187.0
13535,13535,13535,2012-07-17 23:00:00,13411,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,135.0
13536,13536,13536,2012-07-18 00:00:00,13412,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,86.0
13537,13537,13537,2012-07-18 01:00:00,13413,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,53.0
13538,13538,13538,2012-07-18 02:00:00,13414,3,1,7,2,0,3,1,1,0.74,0.6970000000000001,0.66,0.1343,3,5,8,37.0
13539,13539,13539,2012-07-18 03:00:00,13415,3,1,7,3,0,3,1,1,0.74,0.6970000000000001,0.66,0.1343,2,2,4,15.0
13540,13540,13540,2012-07-18 04:00:00,13416,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,11.0
13541,13541,13541,2012-07-18 05:00:00,13417,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,32.0
13542,13542,13542,2012-07-18 06:00:00,13418,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,139.0
13543,13543,13543,2012-07-18 07:00:00,13419,3,1,7,7,0,3,1,1,0.74,0.6970000000000001,0.66,0.1642,23,472,495,365.0
13544,13544,13544,2012-07-18 08:00:00,13420,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,505.0
13545,13545,13545,2012-07-18 09:00:00,13421,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,301.0
13546,13546,13546,2012-07-18 10:00:00,13422,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,271.0
13547,13547,13547,2012-07-18 11:00:00,13423,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,308.0
13548,13548,13548,2012-07-18 12:00:00,13424,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,369.0
13549,13549,13549,2012-07-18 13:00:00,13425,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,364.0
13550,13550,13550,2012-07-18 14:00:00,13426,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,353.0
13551,13551,13551,2012-07-18 15:00:00,13427,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,326.0
13552,13552,13552,2012-07-18 16:00:00,13428,3,1,7,16,0,3,1,1,0.74,0.6970000000000001,0.66,0.2537,34,190,224,397.0
13553,13553,13553,2012-07-18 17:00:00,13429,3,1,7,17,0,3,1,1,0.74,0.6970000000000001,0.7,0.2537,35,335,370,696.0
13554,13554,13554,2012-07-18 18:00:00,13430,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,683.0
13555,13555,13555,2012-07-18 19:00:00,13431,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,569.0
13556,13556,13556,2012-07-18 20:00:00,13432,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,493.0
13557,13557,13557,2012-07-18 21:00:00,13433,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,447.0
13558,13558,13558,2012-07-18 22:00:00,13434,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,348.0
13559,13559,13559,2012-07-18 23:00:00,13435,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,165.0
13560,13560,13560,2012-07-19 00:00:00,13436,3,1,7,0,0,4,1,1,0.74,0.6970000000000001,0.66,0.0896,16,50,66,66.0
13561,13561,13561,2012-07-19 01:00:00,13437,3,1,7,1,0,4,1,1,0.74,0.6970000000000001,0.66,0.0896,6,19,25,25.0
13562,13562,13562,2012-07-19 02:00:00,13438,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,13.0
13563,13563,13563,2012-07-19 03:00:00,13439,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,8.0
13564,13564,13564,2012-07-19 04:00:00,13440,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,8.0
13565,13565,13565,2012-07-19 05:00:00,13441,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,5,35,40,40.0
13566,13566,13566,2012-07-19 06:00:00,13442,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,168.0
13567,13567,13567,2012-07-19 07:00:00,13443,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,454.0
13568,13568,13568,2012-07-19 08:00:00,13444,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,623.0
13569,13569,13569,2012-07-19 09:00:00,13445,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318,324.0
13570,13570,13570,2012-07-19 10:00:00,13446,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,195.0
13571,13571,13571,2012-07-19 11:00:00,13447,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,223.0
13572,13572,13572,2012-07-19 12:00:00,13448,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,281.0
13573,13573,13573,2012-07-19 13:00:00,13449,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,274.0
13574,13574,13574,2012-07-19 14:00:00,13450,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,235.0
13575,13575,13575,2012-07-19 15:00:00,13451,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,248.0
13576,13576,13576,2012-07-19 16:00:00,13452,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,420.0
13577,13577,13577,2012-07-19 17:00:00,13453,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,730.0
13578,13578,13578,2012-07-19 18:00:00,13454,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,710.0
13579,13579,13579,2012-07-19 19:00:00,13455,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,568.0
