,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
13624,2012-07-21 16:00:00,13500,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.19399999999999998,130,196,326
13625,2012-07-21 17:00:00,13501,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241
13626,2012-07-21 18:00:00,13502,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.19399999999999998,51,126,177
13627,2012-07-21 19:00:00,13503,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238
13628,2012-07-21 20:00:00,13504,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214
13629,2012-07-21 21:00:00,13505,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163
13630,2012-07-21 22:00:00,13506,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180
13631,2012-07-21 23:00:00,13507,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149
13632,2012-07-22 00:00:00,13508,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113
13633,2012-07-22 01:00:00,13509,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130
13634,2012-07-22 02:00:00,13510,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122
13635,2012-07-22 03:00:00,13511,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43
13636,2012-07-22 04:00:00,13512,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16
13637,2012-07-22 05:00:00,13513,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6
13638,2012-07-22 06:00:00,13514,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19
13639,2012-07-22 07:00:00,13515,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38
13640,2012-07-22 08:00:00,13516,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153
13641,2012-07-22 09:00:00,13517,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258
13642,2012-07-22 10:00:00,13518,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379
13643,2012-07-22 11:00:00,13519,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505
13644,2012-07-22 12:00:00,13520,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504
13645,2012-07-22 13:00:00,13521,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626
13646,2012-07-22 14:00:00,13522,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616
13647,2012-07-22 15:00:00,13523,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624
13648,2012-07-22 16:00:00,13524,3,1,7,16,0,0,0,1,0.74,0.6970000000000001,0.66,0.1045,245,383,628
13649,2012-07-22 17:00:00,13525,3,1,7,17,0,0,0,1,0.74,0.6970000000000001,0.66,0.2239,188,368,556
13650,2012-07-22 18:00:00,13526,3,1,7,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,173,342,515
13651,2012-07-22 19:00:00,13527,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522
13652,2012-07-22 20:00:00,13528,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378
13653,2012-07-22 21:00:00,13529,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345
13654,2012-07-22 22:00:00,13530,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.19399999999999998,55,136,191
13655,2012-07-22 23:00:00,13531,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123
13656,2012-07-23 00:00:00,13532,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47
13657,2012-07-23 01:00:00,13533,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.19399999999999998,7,20,27
13658,2012-07-23 02:00:00,13534,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17
13659,2012-07-23 03:00:00,13535,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2
13660,2012-07-23 04:00:00,13536,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8
13661,2012-07-23 05:00:00,13537,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51
13662,2012-07-23 06:00:00,13538,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157
13663,2012-07-23 07:00:00,13539,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421
13664,2012-07-23 08:00:00,13540,3,1,7,8,0,1,1,1,0.72,0.6970000000000001,0.79,0.1045,47,691,738
13665,2012-07-23 09:00:00,13541,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345
13666,2012-07-23 10:00:00,13542,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200
13667,2012-07-23 11:00:00,13543,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198
13668,2012-07-23 12:00:00,13544,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314
13669,2012-07-23 13:00:00,13545,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240
13670,2012-07-23 14:00:00,13546,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271
13671,2012-07-23 15:00:00,13547,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.19399999999999998,76,205,281
13672,2012-07-23 16:00:00,13548,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457
13673,2012-07-23 17:00:00,13549,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847
13674,2012-07-23 18:00:00,13550,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741
13675,2012-07-23 19:00:00,13551,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582
13676,2012-07-23 20:00:00,13552,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403
13677,2012-07-23 21:00:00,13553,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.19399999999999998,45,251,296
13678,2012-07-23 22:00:00,13554,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.19399999999999998,40,169,209
13679,2012-07-23 23:00:00,13555,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114
13680,2012-07-24 00:00:00,13556,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64
13681,2012-07-24 01:00:00,13557,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17
13682,2012-07-24 02:00:00,13558,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16
13683,2012-07-24 03:00:00,13559,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6
13684,2012-07-24 04:00:00,13560,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13685,2012-07-24 05:00:00,13561,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50
13686,2012-07-24 06:00:00,13562,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190
13687,2012-07-24 07:00:00,13563,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516
13688,2012-07-24 08:00:00,13564,3,1,7,8,0,2,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,49,694,743
13689,2012-07-24 09:00:00,13565,3,1,7,9,0,2,1,1,0.84,0.8029999999999999,0.53,0.0,40,299,339
13690,2012-07-24 10:00:00,13566,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218
13691,2012-07-24 11:00:00,13567,3,1,7,11,0,2,1,2,0.84,0.8029999999999999,0.53,0.3284,45,156,201
13692,2012-07-24 12:00:00,13568,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229
13693,2012-07-24 13:00:00,13569,3,1,7,13,0,2,1,2,0.84,0.8029999999999999,0.53,0.2985,73,200,273
13694,2012-07-24 14:00:00,13570,3,1,7,14,0,2,1,2,0.84,0.8029999999999999,0.53,0.2239,48,196,244
13695,2012-07-24 15:00:00,13571,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285
13696,2012-07-24 16:00:00,13572,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455
13697,2012-07-24 17:00:00,13573,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869
13698,2012-07-24 18:00:00,13574,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877
13699,2012-07-24 19:00:00,13575,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632
13700,2012-07-24 20:00:00,13576,3,1,7,20,0,2,1,1,0.74,0.6970000000000001,0.66,0.1642,85,438,523
13701,2012-07-24 21:00:00,13577,3,1,7,21,0,2,1,1,0.74,0.6970000000000001,0.66,0.2239,53,325,378
13702,2012-07-24 22:00:00,13578,3,1,7,22,0,2,1,1,0.74,0.6970000000000001,0.66,0.2537,43,226,269
13703,2012-07-24 23:00:00,13579,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192
13704,2012-07-25 00:00:00,13580,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66
13705,2012-07-25 01:00:00,13581,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.19399999999999998,2,26,28
13706,2012-07-25 02:00:00,13582,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12
13707,2012-07-25 03:00:00,13583,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12
13708,2012-07-25 04:00:00,13584,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4
13709,2012-07-25 05:00:00,13585,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59
13710,2012-07-25 06:00:00,13586,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998,11,179,190
13711,2012-07-25 07:00:00,13587,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507
13712,2012-07-25 08:00:00,13588,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788
13713,2012-07-25 09:00:00,13589,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342
13714,2012-07-25 10:00:00,13590,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231
13715,2012-07-25 11:00:00,13591,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281
13716,2012-07-25 12:00:00,13592,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310
13717,2012-07-25 13:00:00,13593,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312
13718,2012-07-25 14:00:00,13594,3,1,7,14,0,3,1,1,0.8,0.6970000000000001,0.29,0.1343,88,159,247
13719,2012-07-25 15:00:00,13595,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317
13720,2012-07-25 16:00:00,13596,3,1,7,16,0,3,1,1,0.8,0.6970000000000001,0.29,0.1642,91,393,484
13721,2012-07-25 17:00:00,13597,3,1,7,17,0,3,1,1,0.8,0.6970000000000001,0.31,0.0,130,783,913
13722,2012-07-25 18:00:00,13598,3,1,7,18,0,3,1,1,0.8,0.6970000000000001,0.27,0.1343,104,787,891
13723,2012-07-25 19:00:00,13599,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698
13724,2012-07-25 20:00:00,13600,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567
13725,2012-07-25 21:00:00,13601,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397
13726,2012-07-25 22:00:00,13602,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278
13727,2012-07-25 23:00:00,13603,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239
13728,2012-07-26 00:00:00,13604,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.19399999999999998,27,65,92
13729,2012-07-26 01:00:00,13605,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29
13730,2012-07-26 02:00:00,13606,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21
13731,2012-07-26 03:00:00,13607,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8
13732,2012-07-26 04:00:00,13608,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.19399999999999998,0,4,4
13733,2012-07-26 05:00:00,13609,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.19399999999999998,2,40,42
13734,2012-07-26 06:00:00,13610,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181
13735,2012-07-26 07:00:00,13611,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495
13736,2012-07-26 08:00:00,13612,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729
13737,2012-07-26 09:00:00,13613,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344
13738,2012-07-26 10:00:00,13614,3,1,7,10,0,4,1,1,0.74,0.6970000000000001,0.7,0.2239,79,143,222
13739,2012-07-26 11:00:00,13615,3,1,7,11,0,4,1,1,0.8,0.8029999999999999,0.66,0.2239,69,143,212
13740,2012-07-26 12:00:00,13616,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279
13741,2012-07-26 13:00:00,13617,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242
13742,2012-07-26 14:00:00,13618,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213
13743,2012-07-26 15:00:00,13619,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238
13744,2012-07-26 16:00:00,13620,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374
13745,2012-07-26 17:00:00,13621,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738
13746,2012-07-26 18:00:00,13622,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688
13747,2012-07-26 19:00:00,13623,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614
13748,2012-07-26 20:00:00,13624,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446
13749,2012-07-26 21:00:00,13625,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271
13750,2012-07-26 22:00:00,13626,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234
13751,2012-07-26 23:00:00,13627,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145
13752,2012-07-27 00:00:00,13628,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97
13753,2012-07-27 01:00:00,13629,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54
13754,2012-07-27 02:00:00,13630,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26
13755,2012-07-27 03:00:00,13631,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12
13756,2012-07-27 04:00:00,13632,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8
13757,2012-07-27 05:00:00,13633,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37
13758,2012-07-27 06:00:00,13634,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139
13759,2012-07-27 07:00:00,13635,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.19399999999999998,13,397,410
13760,2012-07-27 08:00:00,13636,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676
13761,2012-07-27 09:00:00,13637,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363
13762,2012-07-27 10:00:00,13638,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231
13763,2012-07-27 11:00:00,13639,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251
13764,2012-07-27 12:00:00,13640,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299
13765,2012-07-27 13:00:00,13641,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314
13766,2012-07-27 14:00:00,13642,3,1,7,14,0,5,1,1,0.86,0.8029999999999999,0.47,0.2985,105,221,326
13767,2012-07-27 15:00:00,13643,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323
13768,2012-07-27 16:00:00,13644,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499
13769,2012-07-27 17:00:00,13645,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699
13770,2012-07-27 18:00:00,13646,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622
13771,2012-07-27 19:00:00,13647,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.19399999999999998,93,423,516
13772,2012-07-27 20:00:00,13648,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354
13773,2012-07-27 21:00:00,13649,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260
13774,2012-07-27 22:00:00,13650,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199
13775,2012-07-27 23:00:00,13651,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189
13776,2012-07-28 00:00:00,13652,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191
13777,2012-07-28 01:00:00,13653,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80
13778,2012-07-28 02:00:00,13654,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90
13779,2012-07-28 03:00:00,13655,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43
13780,2012-07-28 04:00:00,13656,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.19399999999999998,1,10,11
13781,2012-07-28 05:00:00,13657,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14
13782,2012-07-28 06:00:00,13658,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50
13783,2012-07-28 07:00:00,13659,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76
13784,2012-07-28 08:00:00,13660,3,1,7,8,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,36,127,163
13785,2012-07-28 09:00:00,13661,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337
13786,2012-07-28 10:00:00,13662,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395
13787,2012-07-28 11:00:00,13663,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457
13788,2012-07-28 12:00:00,13664,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487
13789,2012-07-28 13:00:00,13665,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498
13790,2012-07-28 14:00:00,13666,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494
13791,2012-07-28 15:00:00,13667,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497
13792,2012-07-28 16:00:00,13668,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487
13793,2012-07-28 17:00:00,13669,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.19399999999999998,199,280,479
13794,2012-07-28 18:00:00,13670,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481
13795,2012-07-28 19:00:00,13671,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338
13796,2012-07-28 20:00:00,13672,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233
13797,2012-07-28 21:00:00,13673,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300
13798,2012-07-28 22:00:00,13674,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276
13799,2012-07-28 23:00:00,13675,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208
13800,2012-07-29 00:00:00,13676,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188
13801,2012-07-29 01:00:00,13677,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158
13802,2012-07-29 02:00:00,13678,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112
13803,2012-07-29 03:00:00,13679,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55
13804,2012-07-29 04:00:00,13680,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.19399999999999998,2,11,13
13805,2012-07-29 05:00:00,13681,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.19399999999999998,3,14,17
13806,2012-07-29 06:00:00,13682,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18
13807,2012-07-29 07:00:00,13683,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40
13808,2012-07-29 08:00:00,13684,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127
13809,2012-07-29 09:00:00,13685,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226
13810,2012-07-29 10:00:00,13686,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381
13811,2012-07-29 11:00:00,13687,3,1,7,11,0,0,0,1,0.76,0.6970000000000001,0.55,0.2239,183,326,509
13812,2012-07-29 12:00:00,13688,3,1,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.3284,154,357,511
13813,2012-07-29 13:00:00,13689,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483
13814,2012-07-29 14:00:00,13690,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.19399999999999998,231,291,522
13815,2012-07-29 15:00:00,13691,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501
13816,2012-07-29 16:00:00,13692,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521
13817,2012-07-29 17:00:00,13693,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531
13818,2012-07-29 18:00:00,13694,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419
13819,2012-07-29 19:00:00,13695,3,1,7,19,0,0,0,1,0.76,0.6970000000000001,0.55,0.1642,143,300,443
13820,2012-07-29 20:00:00,13696,3,1,7,20,0,0,0,1,0.74,0.6970000000000001,0.66,0.1045,75,228,303
13821,2012-07-29 21:00:00,13697,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271
13822,2012-07-29 22:00:00,13698,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148
13823,2012-07-29 23:00:00,13699,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100
13824,2012-07-30 00:00:00,13700,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58
13825,2012-07-30 01:00:00,13701,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19
13826,2012-07-30 02:00:00,13702,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8
13827,2012-07-30 03:00:00,13703,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3
13828,2012-07-30 04:00:00,13704,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5
13829,2012-07-30 05:00:00,13705,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47
13830,2012-07-30 06:00:00,13706,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161
13831,2012-07-30 07:00:00,13707,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469
13832,2012-07-30 08:00:00,13708,3,1,7,8,0,1,1,2,0.72,0.6970000000000001,0.74,0.1045,31,720,751
13833,2012-07-30 09:00:00,13709,3,1,7,9,0,1,1,2,0.74,0.6970000000000001,0.7,0.0,34,259,293
13834,2012-07-30 10:00:00,13710,3,1,7,10,0,1,1,2,0.74,0.6970000000000001,0.66,0.2239,54,135,189
13835,2012-07-30 11:00:00,13711,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,215
13836,2012-07-30 12:00:00,13712,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278
13837,2012-07-30 13:00:00,13713,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226
13838,2012-07-30 14:00:00,13714,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254
13839,2012-07-30 15:00:00,13715,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236
13840,2012-07-30 16:00:00,13716,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425
13841,2012-07-30 17:00:00,13717,3,1,7,17,0,1,1,1,0.76,0.6970000000000001,0.55,0.3284,62,765,827
13842,2012-07-30 18:00:00,13718,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812
13843,2012-07-30 19:00:00,13719,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665
13844,2012-07-30 20:00:00,13720,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462
13845,2012-07-30 21:00:00,13721,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.19399999999999998,71,251,322
13846,2012-07-30 22:00:00,13722,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230
13847,2012-07-30 23:00:00,13723,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.19399999999999998,34,116,150
13848,2012-07-31 00:00:00,13724,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38
13849,2012-07-31 01:00:00,13725,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21
13850,2012-07-31 02:00:00,13726,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8
13851,2012-07-31 03:00:00,13727,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6
13852,2012-07-31 04:00:00,13728,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13853,2012-07-31 05:00:00,13729,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45
13854,2012-07-31 06:00:00,13730,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194
13855,2012-07-31 07:00:00,13731,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513
13856,2012-07-31 08:00:00,13732,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760
